2018,9,2,487
2018,9,3,485
2018,9,4,453
2018,9,5,433
2018,9,6,438
2018,9,7,417
2018,9,8,436
2018,9,9,445
2018,9,10,395
2018,9,11,-32767
2018,9,12,-32767
2018,9,13,311
2018,9,14,354
2018,9,15,422
2018,9,16,422
2018,9,17,357
2018,9,18,297
2018,9,19,288
2018,9,20,316
2018,9,21,318
2018,9,22,318
2018,9,23,344
2018,9,24,390
2018,9,25,475
2018,9,26,551
2018,9,27,530
2018,9,28,539
2018,9,29,505
2018,9,30,421
2018,10,1,392
2018,10,2,278
2018,10,3,278
2018,10,4,339
2018,10,5,376
2018,10,6,397
2018,10,7,399
2018,10,8,404
2018,10,9,529
2018,10,10,636
2018,10,11,569
2018,10,12,507
2018,10,13,532
2018,10,14,535
2018,10,15,523
2018,10,16,511
2018,10,17,505
2018,10,18,532
2018,10,19,523
2018,10,20,480
2018,10,21,414
2018,10,22,295
2018,10,23,216
2018,10,24,184
2018,10,25,128
2018,10,26,116
2018,10,27,275
2018,10,28,373
2018,10,29,355
2018,10,30,356
2018,10,31,372
