1989,2,22,1610
1989,2,23,1614
1989,2,24,1601
1989,2,25,1623
1989,2,26,1638
1989,2,27,1621
1989,2,28,1636
1989,3,1,1653
1989,3,2,1634
1989,3,3,1637
1989,3,4,1669
1989,3,5,1678
1989,3,6,1665
1989,3,7,-32767
1989,3,8,-32767
1989,3,9,-32767
1989,3,10,1731
1989,3,11,1709
1989,3,12,1642
1989,3,13,1602
1989,3,14,1621
1989,3,15,1632
1989,3,16,1645
1989,3,17,1630
1989,3,18,1604
1989,3,19,1610
1989,3,20,1591
1989,3,21,1610
1989,3,22,1652
1989,3,23,1654
1989,3,24,1656
1989,3,25,1684
1989,3,26,1696
1989,3,27,1635
1989,3,28,1587
1989,3,29,1603
1989,3,30,1646
1989,3,31,1681
1989,4,1,1665
1989,4,2,1643
1989,4,3,1657
1989,4,4,1664
1989,4,5,1638
1989,4,6,1635
1989,4,7,1664
1989,4,8,1710
1989,4,9,1686
1989,4,10,1613
1989,4,11,1601
1989,4,12,1623
1989,4,13,1640
1989,4,14,1648
1989,4,15,1671
1989,4,16,1690
1989,4,17,1713
1989,4,18,1731
1989,4,19,1709
1989,4,20,1678
1989,4,21,1682
1989,4,22,1686
1989,4,23,1687
1989,4,24,1708
1989,4,25,1690
1989,4,26,1588
1989,4,27,1545
1989,4,28,1574
1989,4,29,1611
1989,4,30,1642
1989,5,1,1651
1989,5,2,-32767
1989,5,3,-32767
1989,5,4,-32767
1989,5,5,-32767
1989,5,6,-32767
1989,5,7,-32767
1989,5,8,1653
1989,5,9,1672
1989,5,10,1687
1989,5,11,1699
1989,5,12,1690
1989,5,13,1651
1989,5,14,1630
1989,5,15,1620
1989,5,16,1630
1989,5,17,1665
1989,5,18,1686
1989,5,19,1706
1989,5,20,1702
1989,5,21,1682
1989,5,22,1692
1989,5,23,1716
1989,5,24,1722
1989,5,25,1727
1989,5,26,1743
1989,5,27,1753
1989,5,28,1745
1989,5,29,1739
1989,5,30,1729
1989,5,31,1693
1989,6,1,1679
1989,6,2,1683
1989,6,3,1672
1989,6,4,1675
1989,6,5,1681
1989,6,6,-32767
1989,6,7,-32767
1989,6,8,-32767
1989,6,9,-32767
1989,6,10,-32767
1989,6,11,-32767
1989,6,12,-32767
1989,6,13,-32767
1989,6,14,-32767
1989,6,15,-32767
1989,6,16,-32767
1989,6,17,-32767
1989,6,18,-32767
1989,6,19,-32767
1989,6,20,-32767
1989,6,21,-32767
1989,6,22,-32767
1989,6,23,-32767
1989,6,24,-32767
1989,6,25,-32767
1989,6,26,-32767
1989,6,27,1687
1989,6,28,1689
1989,6,29,1698
1989,6,30,1713
1989,7,1,1712
1989,7,2,1718
1989,7,3,1693
1989,7,4,1690
