2006,1,2,3009
2006,1,3,3049
2006,1,4,3012
2006,1,5,2886
2006,1,6,2858
2006,1,7,2879
2006,1,8,2830
2006,1,9,2777
2006,1,10,2655
2006,1,11,2697
2006,1,12,2889
2006,1,13,2876
2006,1,14,2901
2006,1,15,2991
2006,1,16,3003
2006,1,17,3000
2006,1,18,2976
2006,1,19,2882
2006,1,20,2795
2006,1,21,2810
2006,1,22,2851
2006,1,23,2790
2006,1,24,2793
2006,1,25,2855
2006,1,26,2838
2006,1,27,2857
2006,1,28,2918
2006,1,29,3012
2006,1,30,3154
2006,1,31,3233
2006,2,1,3301
2006,2,2,3319
2006,2,3,3262
2006,2,4,3101
2006,2,5,2997
2006,2,6,2940
2006,2,7,2911
2006,2,8,2894
2006,2,9,2908
2006,2,10,2992
2006,2,11,3091
2006,2,12,3205
2006,2,13,3158
2006,2,14,3150
2006,2,15,3156
2006,2,16,3113
2006,2,17,3002
2006,2,18,2895
2006,2,19,2899
2006,2,20,2932
2006,2,21,2948
2006,2,22,2912
2006,2,23,2867
2006,2,24,2949
2006,2,25,3070
2006,2,26,3296
2006,2,27,3446
2006,2,28,3583
2006,3,1,3638
2006,3,2,3601
2006,3,3,3596
2006,3,4,3529
2006,3,5,3295
2006,3,6,3123
2006,3,7,3093
2006,3,8,3091
2006,3,9,3024
2006,3,10,3044
2006,3,11,3146
2006,3,12,3222
2006,3,13,3245
2006,3,14,3324
2006,3,15,3379
2006,3,16,3406
2006,3,17,-32767
2006,3,18,-32767
2006,3,19,-32767
2006,3,20,-32767
2006,3,21,-32767
2006,3,22,-32767
2006,3,23,-32767
2006,3,24,-32767
2006,3,25,-32767
2006,3,26,-32767
2006,3,27,-32767
2006,3,28,-32767
2006,3,29,-32767
2006,3,30,-32767
2006,3,31,-32767
2006,4,1,-32767
2006,4,2,-32767
2006,4,3,-32767
2006,4,4,-32767
2006,4,5,-32767
2006,4,6,-32767
2006,4,7,-32767
2006,4,8,-32767
2006,4,9,-32767
2006,4,10,-32767
2006,4,11,-32767
2006,4,12,-32767
2006,4,13,-32767
2006,4,14,-32767
2006,4,15,3409
2006,4,16,3363
2006,4,17,3220
2006,4,18,3143
2006,4,19,3162
2006,4,20,3186
2006,4,21,3118
2006,4,22,3154
2006,4,23,3258
2006,4,24,3545
2006,4,25,3504
2006,4,26,3425
2006,4,27,3459
2006,4,28,3535
2006,4,29,3505
2006,4,30,3441
2006,5,1,3359
2006,5,2,3290
2006,5,3,3218
2006,5,4,3204
2006,5,5,3147
2006,5,6,3079
2006,5,7,3098
2006,5,8,3123
2006,5,9,3188
2006,5,10,3252
2006,5,11,3265
2006,5,12,3261
2006,5,13,3295
2006,5,14,3334
2006,5,15,3360
2006,5,16,3381
2006,5,17,3382
2006,5,18,3378
2006,5,19,3387
2006,5,20,3342
2006,5,21,3262
2006,5,22,3306
2006,5,23,3368
2006,5,24,3408
2006,5,25,3409
2006,5,26,3398
2006,5,27,3408
2006,5,28,3473
2006,5,29,-32767
2006,5,30,-32767
2006,5,31,-32767
2006,6,1,-32767
2006,6,2,3185
2006,6,3,3189
2006,6,4,3070
2006,6,5,2984
2006,6,6,2978
2006,6,7,3006
2006,6,8,3101
2006,6,9,3193
2006,6,10,3202
2006,6,11,3175
2006,6,12,3160
2006,6,13,3179
2006,6,14,3193
2006,6,15,3218
2006,6,16,3247
2006,6,17,3225
2006,6,18,3218
2006,6,19,3215
2006,6,20,3146
2006,6,21,3107
2006,6,22,3087
2006,6,23,3084
2006,6,24,3131
2006,6,25,3137
2006,6,26,3174
2006,6,27,3200
2006,6,28,3208
2006,6,29,3158
2006,6,30,3104
2006,7,1,3119
2006,7,2,3063
2006,7,3,2937
2006,7,4,2849
2006,7,5,2894
2006,7,6,2913
2006,7,7,2914
2006,7,8,2933
2006,7,9,2956
2006,7,10,3054
2006,7,11,3205
2006,7,12,3262
2006,7,13,3259
2006,7,14,3273
2006,7,15,3243
2006,7,16,3164
2006,7,17,3123
2006,7,18,3028
2006,7,19,2943
2006,7,20,2983
2006,7,21,2980
2006,7,22,2956
2006,7,23,2994
2006,7,24,3043
2006,7,25,3056
2006,7,26,3066
2006,7,27,3122
2006,7,28,3157
2006,7,29,3087
2006,7,30,3042
2006,7,31,3066
2006,8,1,2955
2006,8,2,2824
2006,8,3,2757
2006,8,4,2748
2006,8,5,2787
2006,8,6,2863
2006,8,7,2972
2006,8,8,3062
2006,8,9,3119
2006,8,10,3213
2006,8,11,3301
2006,8,12,3367
2006,8,13,3346
2006,8,14,3230
2006,8,15,3130
2006,8,16,3035
2006,8,17,2949
2006,8,18,2910
2006,8,19,2891
2006,8,20,2827
2006,8,21,2830
2006,8,22,2937
2006,8,23,3035
2006,8,24,3140
2006,8,25,3150
2006,8,26,3111
2006,8,27,3071
2006,8,28,3007
2006,8,29,2929
2006,8,30,2884
2006,8,31,2808
2006,9,1,2738
2006,9,2,2677
2006,9,3,2722
2006,9,4,-32767
2006,9,5,-32767
2006,9,6,3057
2006,9,7,3138
2006,9,8,3220
2006,9,9,3215
2006,9,10,3394
2006,9,11,3421
2006,9,12,3128
2006,9,13,3053
2006,9,14,2856
2006,9,15,2724
2006,9,16,2782
2006,9,17,2899
2006,9,18,2894
2006,9,19,2845
2006,9,20,2813
2006,9,21,2841
2006,9,22,2883
2006,9,23,2914
2006,9,24,2908
2006,9,25,2869
2006,9,26,2817
2006,9,27,2807
2006,9,28,2808
2006,9,29,2773
2006,9,30,2754
2006,10,1,2734
2006,10,2,2690
2006,10,3,2715
2006,10,4,2806
2006,10,5,2960
2006,10,6,3072
2006,10,7,3111
2006,10,8,3080
2006,10,9,3250
2006,10,10,3292
2006,10,11,3003
2006,10,12,2837
2006,10,13,2715
2006,10,14,2664
2006,10,15,2594
2006,10,16,2620
2006,10,17,2999
2006,10,18,2863
2006,10,19,2642
2006,10,20,2915
2006,10,21,3341
2006,10,22,2890
2006,10,23,2620
2006,10,24,2707
2006,10,25,2765
2006,10,26,2756
2006,10,27,2585
2006,10,28,2549
2006,10,29,2569
2006,10,30,2550
2006,10,31,2578
2006,11,1,2790
2006,11,2,2934
2006,11,3,2960
2006,11,4,2989
2006,11,5,3036
2006,11,6,3089
2006,11,7,3128
2006,11,8,3048
2006,11,9,2929
2006,11,10,2845
2006,11,11,2973
2006,11,12,3257
2006,11,13,3132
2006,11,14,2951
2006,11,15,2818
2006,11,16,3059
2006,11,17,3074
2006,11,18,2892
2006,11,19,2860
2006,11,20,2963
2006,11,21,3270
2006,11,22,3025
2006,11,23,2873
2006,11,24,3115
2006,11,25,3323
2006,11,26,3003
2006,11,27,2973
2006,11,28,3042
2006,11,29,2892
2006,11,30,2972
2006,12,1,2996
2006,12,2,2960
2006,12,3,3002
2006,12,4,3116
2006,12,5,3195
2006,12,6,3169
2006,12,7,3137
2006,12,8,3082
2006,12,9,3057
2006,12,10,2994
2006,12,11,3012
2006,12,12,2990
2006,12,13,2906
2006,12,14,2912
2006,12,15,2916
2006,12,16,2955
2006,12,17,3016
2006,12,18,3082
2006,12,19,3136
2006,12,20,3172
2006,12,21,3212
2006,12,22,3218
2006,12,23,3228
2006,12,24,3255
2006,12,25,3268
2006,12,26,3282
2006,12,27,3270
2006,12,28,3204
2006,12,29,3080
2006,12,30,3056
2006,12,31,3126
2007,1,1,3194
2007,1,2,3208
2007,1,3,3289
2007,1,4,3397
2007,1,5,-32767
2007,1,6,-32767
2007,1,7,-32767
2007,1,8,-32767
2007,1,9,3170
2007,1,10,3206
2007,1,11,3213
2007,1,12,3051
2007,1,13,3004
2007,1,14,3048
2007,1,15,3119
2007,1,16,3158
2007,1,17,3174
2007,1,18,3044
2007,1,19,3030
2007,1,20,3151
2007,1,21,3179
2007,1,22,3212
2007,1,23,3243
2007,1,24,3270
2007,1,25,3225
2007,1,26,3066
2007,1,27,2903
2007,1,28,2911
2007,1,29,3016
2007,1,30,3017
2007,1,31,3077
2007,2,1,3178
2007,2,2,3253
2007,2,3,3247
2007,2,4,3275
2007,2,5,3305
2007,2,6,3312
2007,2,7,3201
2007,2,8,2989
2007,2,9,2868
2007,2,10,2760
2007,2,11,2718
2007,2,12,2800
2007,2,13,2836
2007,2,14,2871
2007,2,15,3078
2007,2,16,3245
2007,2,17,3328
2007,2,18,3408
2007,2,19,3459
2007,2,20,3541
2007,2,21,3520
2007,2,22,3374
2007,2,23,-32767
2007,2,24,-32767
2007,2,25,3068
2007,2,26,3047
2007,2,27,3098
2007,2,28,3126
2007,3,1,3160
2007,3,2,3297
2007,3,3,3398
2007,3,4,3388
2007,3,5,3399
2007,3,6,3391
2007,3,7,3330
2007,3,8,3271
2007,3,9,3167
2007,3,10,3138
2007,3,11,3021
2007,3,12,3006
2007,3,13,3020
2007,3,14,3006
2007,3,15,3131
2007,3,16,3305
2007,3,17,3715
2007,3,18,3829
2007,3,19,3677
2007,3,20,3703
2007,3,21,3666
2007,3,22,3591
2007,3,23,3488
2007,3,24,3384
2007,3,25,3280
2007,3,26,3181
2007,3,27,3111
2007,3,28,3107
2007,3,29,3152
2007,3,30,3239
2007,3,31,3330
2007,4,1,3351
2007,4,2,3377
2007,4,3,3431
2007,4,4,3444
2007,4,5,3615
2007,4,6,3858
2007,4,7,3653
2007,4,8,3315
2007,4,9,3262
2007,4,10,3261
2007,4,11,3275
2007,4,12,2974
2007,4,13,3367
2007,4,14,3662
2007,4,15,3278
2007,4,16,3894
2007,4,17,4267
2007,4,18,3930
2007,4,19,3839
2007,4,20,3497
2007,4,21,3419
2007,4,22,3330
2007,4,23,3124
2007,4,24,3034
2007,4,25,3130
2007,4,26,3256
2007,4,27,3185
2007,4,28,3341
2007,4,29,3654
2007,4,30,3279
2007,5,1,3280
2007,5,2,3311
2007,5,3,3329
2007,5,4,3346
2007,5,5,3357
2007,5,6,3382
2007,5,7,3321
2007,5,8,3229
2007,5,9,3133
2007,5,10,3091
2007,5,11,3140
2007,5,12,3179
2007,5,13,3568
2007,5,14,3642
2007,5,15,3458
2007,5,16,3612
2007,5,17,3814
2007,5,18,3699
2007,5,19,3561
2007,5,20,3495
2007,5,21,3426
2007,5,22,3398
2007,5,23,3310
2007,5,24,3219
2007,5,25,3184
2007,5,26,3189
2007,5,27,3223
2007,5,28,3273
2007,5,29,3202
2007,5,30,3191
2007,5,31,3319
2007,6,1,3400
2007,6,2,3381
2007,6,3,3324
2007,6,4,3296
2007,6,5,3264
2007,6,6,3283
2007,6,7,3274
2007,6,8,3277
2007,6,9,3329
2007,6,10,3359
2007,6,11,3348
2007,6,12,3341
2007,6,13,3384
2007,6,14,3417
2007,6,15,3460
2007,6,16,3444
2007,6,17,3374
2007,6,18,3348
2007,6,19,3350
2007,6,20,3270
2007,6,21,3411
2007,6,22,3449
2007,6,23,3138
2007,6,24,3105
2007,6,25,-32767
2007,6,26,-32767
2007,6,27,-32767
2007,6,28,-32767
2007,6,29,3143
2007,6,30,3226
2007,7,1,3310
2007,7,2,3334
2007,7,3,3329
2007,7,4,3386
2007,7,5,3472
2007,7,6,3471
2007,7,7,3381
2007,7,8,3338
2007,7,9,3340
2007,7,10,3277
2007,7,11,3214
2007,7,12,3281
2007,7,13,3345
2007,7,14,3401
2007,7,15,3401
2007,7,16,3382
2007,7,17,3432
2007,7,18,3417
2007,7,19,3294
2007,7,20,3257
2007,7,21,3251
2007,7,22,3156
2007,7,23,2980
2007,7,24,2951
2007,7,25,3036
2007,7,26,3051
2007,7,27,3058
2007,7,28,3176
2007,7,29,3226
2007,7,30,3251
2007,7,31,3344
2007,8,1,3398
2007,8,2,3624
2007,8,3,3714
2007,8,4,3493
2007,8,5,3656
2007,8,6,3352
2007,8,7,3215
2007,8,8,3305
2007,8,9,3383
2007,8,10,3388
2007,8,11,3373
2007,8,12,3460
2007,8,13,3482
2007,8,14,3497
2007,8,15,3548
2007,8,16,3546
2007,8,17,3466
2007,8,18,3382
2007,8,19,3369
2007,8,20,3378
2007,8,21,3285
2007,8,22,3200
2007,8,23,3277
2007,8,24,3336
2007,8,25,3360
2007,8,26,3457
2007,8,27,3554
2007,8,28,3579
2007,8,29,3659
2007,8,30,3776
2007,8,31,3855
2007,9,1,3814
2007,9,2,3692
2007,9,3,3889
2007,9,4,3599
2007,9,5,3399
2007,9,6,3404
2007,9,7,3424
2007,9,8,3466
2007,9,9,3427
2007,9,10,3517
2007,9,11,3850
2007,9,12,3821
2007,9,13,3637
2007,9,14,3566
2007,9,15,3479
2007,9,16,3331
2007,9,17,3240
2007,9,18,3215
2007,9,19,3168
2007,9,20,3080
2007,9,21,3011
2007,9,22,3098
2007,9,23,3257
2007,9,24,3331
2007,9,25,3394
2007,9,26,3457
2007,9,27,3555
2007,9,28,3640
2007,9,29,3659
2007,9,30,3622
2007,10,1,3545
2007,10,2,3401
2007,10,3,3268
2007,10,4,-32767
2007,10,5,-32767
2007,10,6,-32767
2007,10,7,-32767
2007,10,8,-32767
2007,10,9,-32767
2007,10,10,-32767
2007,10,11,3410
2007,10,12,3407
2007,10,13,3349
2007,10,14,3352
2007,10,15,3305
2007,10,16,3208
2007,10,17,3141
2007,10,18,3076
2007,10,19,3019
2007,10,20,3004
2007,10,21,3048
2007,10,22,3145
2007,10,23,3238
2007,10,24,3281
2007,10,25,3359
2007,10,26,-32767
2007,10,27,-32767
2007,10,28,3514
2007,10,29,3431
2007,10,30,3339
2007,10,31,3228
2007,11,1,3116
2007,11,2,3099
2007,11,3,3100
2007,11,4,3104
2007,11,5,3132
2007,11,6,3217
2007,11,7,3288
2007,11,8,3295
2007,11,9,3254
2007,11,10,3189
2007,11,11,3165
2007,11,12,3144
2007,11,13,3120
2007,11,14,3148
2007,11,15,3189
2007,11,16,3165
2007,11,17,3144
2007,11,18,3140
2007,11,19,3105
2007,11,20,3124
2007,11,21,3231
2007,11,22,3322
2007,11,23,3329
2007,11,24,3359
2007,11,25,3412
2007,11,26,3419
2007,11,27,3397
2007,11,28,3242
2007,11,29,3093
2007,11,30,3034
2007,12,1,3054
2007,12,2,3112
2007,12,3,3043
2007,12,4,3000
2007,12,5,3011
2007,12,6,3074
2007,12,7,3064
2007,12,8,3135
2007,12,9,3501
2007,12,10,3267
2007,12,11,3153
2007,12,12,3220
2007,12,13,3170
2007,12,14,2967
2007,12,15,2796
2007,12,16,2749
2007,12,17,2790
2007,12,18,2868
2007,12,19,2861
2007,12,20,2829
2007,12,21,2857
2007,12,22,2934
2007,12,23,2992
2007,12,24,3039
2007,12,25,3081
2007,12,26,3090
2007,12,27,3060
