1905,1,2,460
1905,1,3,837
1905,1,4,1373
1905,1,5,1188
1905,1,6,640
1905,1,7,454
1905,1,8,847
1905,1,9,600
1905,1,10,1146
1905,1,11,1114
1905,1,12,657
1905,1,13,566
1905,1,14,525
1905,1,15,478
1905,1,16,414
1905,1,17,1349
1905,1,18,1365
1905,1,19,664
1905,1,20,639
1905,1,21,665
1905,1,22,1426
1905,1,23,1155
1905,1,24,819
1905,1,25,1076
1905,1,26,1034
1905,1,27,452
1905,1,28,1204
1905,1,29,1301
1905,1,30,989
1905,1,31,664
1905,2,1,776
1905,2,2,696
1905,2,3,772
1905,2,4,611
1905,2,5,1005
1905,2,6,1641
1905,2,7,913
1905,2,8,777
1905,2,9,1084
1905,2,10,1315
1905,2,11,1242
1905,2,12,862
1905,2,13,1625
1905,2,14,1196
1905,2,15,1111
1905,2,16,502
1905,2,17,986
1905,2,18,1165
1905,2,19,832
1905,2,20,985
1905,2,21,624
1905,2,22,442
1905,2,23,733
1905,2,24,1264
1905,2,25,584
1905,2,26,680
1905,2,27,1675
1905,2,28,1429
1905,3,1,935
1905,3,2,881
1905,3,3,711
1905,3,4,628
1905,3,5,647
1905,3,6,141
1905,3,7,79
1905,3,8,574
1905,3,9,261
1905,3,10,220
1905,3,11,797
1905,3,12,823
1905,3,13,515
1905,3,14,827
1905,3,15,586
1905,3,16,1066
1905,3,17,763
1905,3,18,429
1905,3,19,569
1905,3,20,854
1905,3,21,1432
1905,3,22,1003
1905,3,23,602
1905,3,24,627
1905,3,25,1517
1905,3,26,1509
1905,3,27,744
1905,3,28,564
1905,3,29,674
1905,3,30,804
1905,3,31,1035
1905,4,1,733
1905,4,2,511
1905,4,3,539
1905,4,4,1217
1905,4,5,1464
1905,4,6,1210
1905,4,7,1017
1905,4,8,729
1905,4,9,903
1905,4,10,754
1905,4,11,674
1905,4,12,474
1905,4,13,472
1905,4,14,971
1905,4,15,1193
1905,4,16,726
1905,4,17,681
1905,4,18,800
1905,4,19,854
1905,4,20,694
1905,4,21,719
1905,4,22,1177
1905,4,23,1073
1905,4,24,710
1905,4,25,744
1905,4,26,707
1905,4,27,372
1905,4,28,432
1905,4,29,1092
1905,4,30,1006
1905,5,1,503
1905,5,2,795
1905,5,3,710
1905,5,4,861
1905,5,5,706
1905,5,6,515
1905,5,7,798
1905,5,8,700
1905,5,9,372
1905,5,10,804
1905,5,11,982
1905,5,12,689
1905,5,13,1288
1905,5,14,1123
1905,5,15,950
1905,5,16,883
1905,5,17,833
1905,5,18,799
1905,5,19,1163
1905,5,20,1621
1905,5,21,1759
1905,5,22,1245
1905,5,23,697
1905,5,24,374
1905,5,25,507
1905,5,26,747
1905,5,27,988
1905,5,28,1362
1905,5,29,1184
1905,5,30,1123
1905,5,31,1306
1905,6,1,666
1905,6,2,651
1905,6,3,1320
1905,6,4,1223
1905,6,5,968
1905,6,6,1037
1905,6,7,817
1905,6,8,710
1905,6,9,731
1905,6,10,628
1905,6,11,231
1905,6,12,611
1905,6,13,1152
1905,6,14,852
1905,6,15,135
1905,6,16,124
1905,6,17,162
1905,6,18,604
1905,6,19,1069
1905,6,20,1183
1905,6,21,637
1905,6,22,788
1905,6,23,758
1905,6,24,607
1905,6,25,744
1905,6,26,729
1905,6,27,571
1905,6,28,639
1905,6,29,713
1905,6,30,1279
1905,7,1,1429
1905,7,2,1173
1905,7,3,941
1905,7,4,923
1905,7,5,1411
1905,7,6,1196
1905,7,7,971
1905,7,8,787
1905,7,9,743
1905,7,10,570
1905,7,11,157
1905,7,12,565
1905,7,13,706
1905,7,14,362
1905,7,15,454
1905,7,16,782
1905,7,17,1140
1905,7,18,1115
1905,7,19,1017
1905,7,20,707
1905,7,21,614
1905,7,22,747
1905,7,23,489
1905,7,24,529
1905,7,25,840
1905,7,26,794
1905,7,27,400
1905,7,28,577
1905,7,29,1147
1905,7,30,1297
1905,7,31,744
1905,8,1,461
1905,8,2,1029
1905,8,3,1369
1905,8,4,1169
1905,8,5,170
1905,8,6,-65
1905,8,7,985
1905,8,8,1302
1905,8,9,591
1905,8,10,1388
1905,8,11,1721
1905,8,12,972
1905,8,13,496
1905,8,14,527
1905,8,15,582
1905,8,16,857
1905,8,17,790
1905,8,18,651
1905,8,19,982
1905,8,20,491
1905,8,21,695
1905,8,22,354
1905,8,23,236
1905,8,24,653
1905,8,25,1020
1905,8,26,313
1905,8,27,626
1905,8,28,950
1905,8,29,660
1905,8,30,763
1905,8,31,510
1905,9,1,362
1905,9,2,543
1905,9,3,633
1905,9,4,641
1905,9,5,734
1905,9,6,1147
1905,9,7,1567
1905,9,8,960
1905,9,9,583
1905,9,10,1330
1905,9,11,2084
1905,9,12,1262
1905,9,13,785
1905,9,14,593
1905,9,15,1041
1905,9,16,468
1905,9,17,336
1905,9,18,758
1905,9,19,271
1905,9,20,257
1905,9,21,802
1905,9,22,1413
1905,9,23,1485
1905,9,24,957
1905,9,25,763
1905,9,26,639
1905,9,27,635
1905,9,28,410
1905,9,29,360
1905,9,30,856
1905,10,1,1064
1905,10,2,848
1905,10,3,363
1905,10,4,845
1905,10,5,807
1905,10,6,673
1905,10,7,1496
1905,10,8,1624
1905,10,9,1390
1905,10,10,1088
1905,10,11,251
1905,10,12,1
1905,10,13,702
1905,10,14,773
1905,10,15,885
1905,10,16,883
1905,10,17,1105
1905,10,18,1319
1905,10,19,932
1905,10,20,356
1905,10,21,626
1905,10,22,991
1905,10,23,497
1905,10,24,489
1905,10,25,717
1905,10,26,1104
1905,10,27,1242
1905,10,28,2069
