1995,1,1,1552
1995,1,2,1569
1995,1,3,1574
1995,1,4,1580
1995,1,5,1568
1995,1,6,1576
1995,1,7,1572
1995,1,8,1561
1995,1,9,1557
1995,1,10,1547
1995,1,11,1556
1995,1,12,1549
1995,1,13,1536
1995,1,14,1538
1995,1,15,1539
1995,1,16,1522
1995,1,17,1519
1995,1,18,1537
1995,1,19,1541
1995,1,20,1532
1995,1,21,1531
1995,1,22,1533
1995,1,23,1540
1995,1,24,1541
1995,1,25,1538
1995,1,26,1534
1995,1,27,1531
1995,1,28,1521
1995,1,29,1515
1995,1,30,1512
1995,1,31,1510
1995,2,1,1523
1995,2,2,1534
1995,2,3,1547
1995,2,4,1538
1995,2,5,1530
1995,2,6,1521
1995,2,7,1509
1995,2,8,1517
1995,2,9,1500
1995,2,10,1484
1995,2,11,1488
1995,2,12,1499
1995,2,13,1496
1995,2,14,1498
1995,2,15,1536
1995,2,16,1549
1995,2,17,1557
1995,2,18,1564
1995,2,19,1562
1995,2,20,1550
1995,2,21,1547
1995,2,22,1553
1995,2,23,1550
1995,2,24,1542
1995,2,25,1543
1995,2,26,1563
1995,2,27,1559
1995,2,28,1544
1995,3,1,1537
1995,3,2,1522
1995,3,3,1526
1995,3,4,1533
1995,3,5,1545
1995,3,6,1552
1995,3,7,1556
1995,3,8,1539
1995,3,9,1530
1995,3,10,1533
1995,3,11,1542
1995,3,12,1564
1995,3,13,1580
1995,3,14,1595
1995,3,15,1586
1995,3,16,1579
1995,3,17,1591
1995,3,18,1604
1995,3,19,1594
1995,3,20,1582
1995,3,21,1569
1995,3,22,1582
1995,3,23,1590
1995,3,24,1601
1995,3,25,1625
1995,3,26,1631
1995,3,27,1624
1995,3,28,1612
1995,3,29,1610
1995,3,30,1615
1995,3,31,1610
1995,4,1,1598
1995,4,2,1601
1995,4,3,1608
1995,4,4,1599
1995,4,5,1590
1995,4,6,1619
1995,4,7,1628
1995,4,8,1623
1995,4,9,1608
1995,4,10,1601
